bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Toilet,Bathroom Sink",Standard,"14.7 miles from Sacramento, CA","TV,iPod Docking Station,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Roseville, CA",Don and Kim's Fabulous 2015 Forest River...,"$4,999",$194,"$1,290","Year - 2015,Manufacturer - Forest River RV,Make - Sunseeker,Model - 3170DS Ford,Class - Class C Motor Home,Sleeps - 9,Total Number of Beds - 6,Number of Bunk Beds - 1,Slides - 2,Fresh water tank - 50.0 gal,Length - 32.0 ft,Height - 11.0 ft",9,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2015
"Shower,Toilet,Bathroom Sink",Standard,"4.8 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",23.0ft,"Sacramento, CA",LEAVE THE MESSY BUSINESS TO US! (No Burn...,"$4,700",$175,"$1,100","Year - 2019,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 22R,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Fresh water tank - 40.0 gal,Length - 23.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Strict,"16.4 miles from Sacramento, CA","TV,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Roseville, CA",2019 Forest River Sunseeker 3270s BUNKHO...,"$4,500",$179,"$1,150","Year - 2019,Manufacturer - Forest River RV,Make - Sunseeker TS,Model - 3270,Class - Class C Motor Home,Sleeps - 10,Total Number of Beds - 6,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 40.0 gal,Length - 32.0 ft,Height - 11.5 ft",10,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet",Standard,"7.5 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",18.0ft,"Sacramento, CA","Cozy Family Sized Trailer, weighs only 2...",,$85,$500,"Year - 2017,Manufacturer - Dutchmen RV,Make - Coleman Lantern LT Series,Model - 15BH,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 3,Number of Bunk Beds - 2,Length - 18.0 ft,Height - 8.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"1.0 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",29.92ft,"Sacramento, CA",2018 Freedom Elite Thor,"$4,500",$155,"$1,200","Year - 2018,Manufacturer - Thor Motor Coach,Make - ford,Model - Freedom Elite,Class - Class C Motor Home,Sleeps - 6,Length - 29.9 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Standard,"5.5 miles from Sacramento, CA","CD Player,TV,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",30.0ft,"West Sacramento, CA",Adventures Await,,$170,,"Year - 2019,Manufacturer - Jayco,Make - Redhawk SE,Model - 27N,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 1,Fresh water tank - 39.0 gal,Length - 30.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Flexible,"10.9 miles from Sacramento, CA","TV,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",26.0ft,"Elk Grove, CA",2016 Keystone Premiere Bullet,"$2,780",$109,$687,"Year - 2016,Manufacturer - Keystone RV,Make - Premier Ultra Lite,Model - 22RBPR,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 2,Slides - 1,Fresh water tank - 41.0 gal,Length - 26.0 ft,Height - 10.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"11.9 miles from Sacramento, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",30.0ft,"Elk Grove, CA",Rusty's RV Adventures,"$5,850",$195,"$1,365","Year - 2020,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 31K,Class - Class C Motor Home,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 50.0 gal,Length - 30.0 ft,Height - 11.5 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2020
"Shower,Bathroom Sink,Toilet",Flexible,"6.2 miles from Sacramento, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",21.0ft,"Sacramento, CA",2018 Winnebago Travato,"$5,100",$200,"$1,260","Year - 2018,Manufacturer - Winnebago,Make - Travato,Model - 59G,Class - Class B Camping Van,Sleeps - 4,Total Number of Beds - 2,Fresh water tank - 36.0 gal,Length - 21.0 ft,Height - 10.0 ft",4,"Roof Air Conditioning,In Dash Air Conditioning",Class B Camping Van,2018
"Shower,Toilet,Bathroom Sink",Flexible,"19.7 miles from Sacramento, CA","AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",29.0ft,"Rocklin, CA",2020 Keystone Springdale Bunk House,"$2,520",$120,$700,"Year - 2020,Manufacturer - Keystone RV,Make - Springdale,Model - 240BHWE,Class - Travel Trailer,Sleeps - 7,Length - 29.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Toilet,Bathroom Sink",Standard,"15.9 miles from Sacramento, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",24.0ft,"Fair Oaks, CA",2019 Grand Design 21BHE,"$3,290",$100,$813,"Year - 2019,Manufacturer - Grand Design,Make - Imagine XLS,Model - 21BHE,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 2,Fresh water tank - 37.0 gal,Length - 24.0 ft,Height - 10.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"0.6 miles from Atlanta, GA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",40ft,"Atlanta, GA",2002 Country Coach Intrigue in great con...,"$30,000","$1,500","$7,500","Year - 2002,Class - Class A Motor Home,Sleeps - 6,Fresh water tank - 100.0 gal,Length - 40.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2002
,Standard,"20.5 miles from Atlanta, GA","AM/FM Radio,iPod Docking Station",Kitchen Sink,17.0ft,"Kennesaw, GA",Roxanne-1991 Ford Custom Classic,"$3,188",$125,$788,"Year - 1991,Manufacturer - Ford,Make - Ford,Model - E-150,Class - Class B Camping Van,Sleeps - 2,Total Number of Beds - 1,Fresh water tank - 12.0 gal,Length - 17.0 ft,Height - 8.0 ft",2,In Dash Air Conditioning,Class B Camping Van,1991
"Shower,Bathroom Sink,Toilet",Standard,"73.4 miles from Atlanta, GA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",42ft,"Douglas City, CA",Columbus fifth wheel! Very clean and wel...,"$2,200",$200,"$1,000","Year - 2017,Manufacturer - Columbus,Make - 38FL,Class - Fifth Wheel,Sleeps - 6,Fresh water tank - 500.0 gal,Length - 42.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2017
"Shower,Toilet,Bathroom Sink",Flexible,"92.6 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",43.0ft,"Daviston, AL",2018 Sandpiper by Forest River 38FK,"$3,000",$159,$900,"Year - 2018,Manufacturer - Forest River,Make - Sandpiper,Model - 38FK,Class - Fifth Wheel,Sleeps - 4,Total Number of Beds - 3,Slides - 6,Length - 43.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2018
"Shower,Toilet,Bathroom Sink",Standard,"63.9 miles from Atlanta, GA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",35ft,"Cleveland, GA",Fun Time Travel Trailer,"$5,000",$300,"$1,600","Year - 2017,Manufacturer - Mallard,Make - m312,Class - Travel Trailer,Sleeps - 10,Fresh water tank - 52.0 gal,Length - 35.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Bathroom Sink,Toilet",Flexible,"56.8 miles from Atlanta, GA","CD Player,TV,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",30ft,"Watkinsville, GA",Heartland Pioneer w/Slideout,"$3,000",$125,$675,"Year - 2015,Manufacturer - Heartland,Make - Pioneer,Class - Travel Trailer,Sleeps - 8,Length - 30.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Toilet,Bathroom Sink",Standard,"43.3 miles from Atlanta, GA","TV,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",26ft,"Milner, GA",2017 Jayco White hawk 25bhs,"$2,780",$109,$687,"Year - 2017,Manufacturer - Jayco,Make - White hawk 25bhs,Class - Travel Trailer,Sleeps - 6,Length - 26.0 ft",6,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"43.4 miles from Atlanta, GA","DVD Player,AM/FM Radio,CD Player,TV","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",29ft,"Ball Ground, GA",2014 Cherokee Gray wolf,"$2,780",$109,$687,"Year - 2014,Manufacturer - Cherokee,Make - Gray wolf,Class - Travel Trailer,Sleeps - 8,Fresh water tank - 50.0 gal,Length - 29.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Shower,Bathroom Sink,Toilet",Standard,"89.9 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio,iPod Docking Station","Microwave,Slide Out,Refrigerator,Kitchen Sink",20.0ft,"Lakemont, GA",“Itty Bitty” is Ready to give you BIG me...,"$2,000",$100,$550,"Year - 2019,Manufacturer - Forest River RV,Make - Rockwood Geo Pro,Model - 17RK,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 2,Slides - 1,Length - 20.0 ft,Height - 9.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"26.3 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",22.0ft,"Peachtree City, GA",The Champ's Kid Approved Camper!,"$4,000",$140,$900,"Year - 2015,Manufacturer - Coachmen RV,Make - Apex Ultra-Lite,Model - 193BHS,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 30.0 gal,Length - 22.0 ft,Height - 9.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Toilet,Bathroom Sink",Standard,"78.9 miles from Atlanta, GA","TV,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",37.0ft,"Cedar Bluff, AL",Danielle’s Diamond,"$1,875",$109,$600,"Year - 2015,Manufacturer - Forest River RV,Make - Wildwood Heritage Glen,Model - 300BH,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 6,Number of Bunk Beds - 3,Slides - 3,Length - 37.0 ft,Height - 11.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Toilet,Bathroom Sink",Strict,"25.0 miles from Atlanta, GA","TV,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",29ft,"Kennesaw, GA",BOHANAN RV,"$3,035",$119,$750,"Year - 2018,Manufacturer - Cherokee,Make - Grey wolf,Class - Travel Trailer,Sleeps - 8,Fresh water tank - 30.0 gal,Length - 29.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Toilet,Shower,Bathroom Sink",Standard,"26.2 miles from Atlanta, GA","CD Player,TV,DVD Player","Range (Stove),Refrigerator,Kitchen Sink,Microwave",18ft,"Acworth, GA",18' Ameri-Lite Bunk House Sleeps 4. Load...,"$3,000",$150,$850,"Year - 2017,Manufacturer - Gulf Stream,Make - Ameri-Lite 16BH,Class - Travel Trailer,Sleeps - 4,Fresh water tank - 30.0 gal,Length - 18.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"34.0 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",24.0ft,"Cumming, GA",2018 Coachmen Prism,"$6,095",$211,"$1,506","Year - 2018,Manufacturer - Coachmen RV,Make - Prism Elite,Model - 24EF,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Fresh water tank - 100.0 gal,Length - 24.0 ft,Height - 10.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Standard,"91.6 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Hartwell, GA",2019 Jayco Jay Flight 32BHDS,"$2,780",$100,$687,"Year - 2019,Manufacturer - Jayco,Make - Jay Flight,Model - 32BHDS,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 6,Number of Bunk Beds - 2,Slides - 2,Length - 32.0 ft,Height - 134.0 ft",9,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"42.3 miles from Atlanta, GA","AM/FM Radio,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33.0ft,"Winder, GA",2019 Salem by Forest River 273QBXL,"$2,618",$110,$693,"Year - 2019,Manufacturer - Forest River RV,Make - Salem Cruise Lite,Model - 273QBXL,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 3,Slides - 1,Fresh water tank - 55.0 gal,Length - 33.0 ft,Height - 10.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Strict,"24.5 miles from Atlanta, GA","TV,AM/FM Radio,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33.0ft,"Acworth, GA",2018 Forest River RV FR3 32DS,"$7,625",$299,"$2,093","Year - 2017,Manufacturer - Forest River RV,Make - FR3,Model - 32DS,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 6,Number of Bunk Beds - 2,Slides - 2,Length - 33.0 ft,Height - 12.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"30.9 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove)",25.0ft,"Loganville, GA",2018 Keystone RV Bullet Crossfire 2200BH,"$2,678",$105,$662,"Year - 2018,Manufacturer - Keystone RV,Make - Bullet Crossfire,Model - 2200BH,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 4,Number of Bunk Beds - 2,Fresh water tank - 30.0 gal,Length - 25.0 ft,Height - 10.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"36.0 miles from Atlanta, GA","DVD Player,CD Player,AM/FM Radio,TV","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33.0ft,"Buford, GA",(4) Sleep 10 in this 2016 bunkhouse Beau...,"$2,800",$119,$833,"Year - 2016,Manufacturer - Coachmen RV,Make - Leprechaun,Model - 320BH Chevy 4500,Class - Class C Motor Home,Sleeps - 10,Total Number of Beds - 4,Number of Bunk Beds - 3,Slides - 2,Length - 33.0 ft,Height - 133.0 ft",10,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2016
"Bathroom Sink,Toilet,Shower",Standard,"36.0 miles from Atlanta, GA","DVD Player,AM/FM Radio,CD Player,TV","Slide Out,Range (Stove),Microwave,Kitchen Sink,Refrigerator",35.0ft,"Buford, GA",Sleep the whole family comfortably with ...,"$2,200",$119,$750,"Year - 2014,Manufacturer - Dutchmen RV,Make - Voltage,Model - V3200,Class - Fifth Wheel,Sleeps - 7,Total Number of Beds - 3,Number of Bunk Beds - 2,Slides - 2,Length - 35.0 ft,Height - 13.0 ft",7,"Hot & Cold Water Supply,Roof Air Conditioning",Fifth Wheel,2014
"Shower,Toilet,Bathroom Sink",Flexible,"37.1 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Flowerey Branch, GA",2019 Entegra Coach Esteem 31L,"$4,995",$245,"$1,495","Year - 2019,Manufacturer - Entegra Coach,Make - Esteem,Model - 31L,Class - Class C Motor Home,Sleeps - 8,Total Number of Beds - 3,Slides - 2,Fresh water tank - 47.0 gal,Length - 32.0 ft,Height - 12.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Standard,"90.0 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Slide Out,Kitchen Sink",32.0ft,"Gadsden, AL",*Pet friendly* Getaway,"$2,500",$105,$685,"Year - 2018,Manufacturer - Cruiser,Make - Shadow Cruiser,Model - 277BHS,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 40.0 gal,Length - 32.0 ft,Height - 10.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"33.3 miles from Atlanta, GA","TV,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Range (Stove),Microwave,Slide Out",29.0ft,"Canton, GA",Family friendly Camplife Fun,"$2,780",$109,$687,"Year - 2015,Manufacturer - Forest River RV,Make - Surveyor,Model - 264RKS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 6,Number of Bunk Beds - 4,Slides - 1,Fresh water tank - 30.0 gal,Length - 29.0 ft,Height - 10.0 ft",8,Hot & Cold Water Supply,Travel Trailer,2015
"Bathroom Sink,Toilet,Shower",Standard,"49.8 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Microwave,Kitchen Sink,Slide Out,Range (Stove)",29.0ft,"Gainesville, GA",2019 Jayco Jay Feather 24BHM,"$2,156",$114,$630,"Year - 2019,Manufacturer - Jayco,Make - Jay Feather,Model - 24BHM,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 2,Slides - 1,Length - 29.0 ft,Height - 10.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
,Standard,"14.0 miles from Atlanta, GA",,Kitchen Sink,12ft,"Ellenwood, GA",2017 A Liner Cse,"$5,840",$229,"$1,443","Year - 2017,Manufacturer - A Liner,Make - Cse,Class - Class C Motor Home,Sleeps - 2,Length - 12.0 ft",2,,Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"36.0 miles from Atlanta, GA","TV,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",27.0ft,"Buford, GA",(3) Turn heads and camp in style!,"$3,950",$189,"$1,220","Year - 2016,Manufacturer - Fleetwood RV,Make - Flair,Model - 26D,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 50.0 gal,Length - 27.0 ft,Height - 12.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2016
"Shower,Toilet,Bathroom Sink",Strict,"27.7 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",24.0ft,"Lawrenceville, GA",Best Value on a 2020 model RV #921,"$6,350",$195,"$1,365","Year - 2020,Manufacturer - Forest River RV,Make - Sunseeker,Model - 2300Chevy,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 40.0 gal,Length - 24.0 ft,Height - 12.6 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2020
"Shower,Toilet,Bathroom Sink",Strict,"26.6 miles from Atlanta, GA","TV,DVD Player,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",36.0ft,"Dallas, GA",2017 Hurricane Ford,"$6,000",$250,"$1,750","Year - 2017,Manufacturer - Thor Motor Coach,Make - Windsport,Model - 35M,Class - Class A Motor Home,Sleeps - 7,Number of Bunk Beds - 1,Slides - 2,Length - 36.0 ft,Height - 12.0 ft",7,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"31.1 miles from Atlanta, GA","CD Player,TV,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink",18.0ft,"Canton, GA",Ultra Light Travel Trailer,"$2,250",$110,$650,"Year - 2015,Manufacturer - Coachmen RV,Make - Clipper Ultra-Lite,Model - 16RBD,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 3,Length - 18.0 ft,Height - 9.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Bathroom Sink,Toilet",Standard,"17.2 miles from Atlanta, GA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",21ft,"Powder Springs, GA","Fun, Easy to Tow, Comfortable R-Pod","$1,800",$75,$475,"Year - 2015,Manufacturer - Forest River-California,Make - RPOD 178,Class - Travel Trailer,Sleeps - 4,Fresh water tank - 36.0 gal,Length - 21.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Toilet,Bathroom Sink",Standard,"26.3 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"McDonough, GA",Heartland Pioneer....your good time awai...,"$3,500",$125,$850,"Year - 2016,Manufacturer - Heartland,Make - Pioneer,Model - DS 310,Class - Travel Trailer,Sleeps - 10,Total Number of Beds - 6,Number of Bunk Beds - 3,Slides - 2,Fresh water tank - 41.0 gal,Length - 31.0 ft,Height - 11.2 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
