bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Toilet,Bathroom Sink",Standard,"44.7 miles from Los Angeles, CA","TV,iPod Docking Station,AM/FM Radio,CD Player,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"Lancaster, CA",2020 Dutchmen RV Coleman Lantern Series ...,"$2,500",$125,$750,"Year - 2020,Manufacturer - Dutchmen RV,Make - Coleman Lantern Series,Model - 263BHWE,Class - Travel Trailer,Sleeps - 9,Length - 31.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Toilet,Bathroom Sink",Strict,"93.6 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",26.0ft,"Del Mar, CA",LANCE • BUNKS FOR KIDS • SOLAR POWER - D...,,$159,,"Year - 2017,Manufacturer - Lance,Make - Lance Travel Trailers,Model - 2185,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 5,Number of Bunk Beds - 3,Slides - 1,Fresh water tank - 45.0 gal,Length - 26.0 ft,Height - 12.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"34.1 miles from Los Angeles, CA","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",28.0ft,"Ontario, CA",Terrific Tango Elite,,$186,,"Year - 2012,Manufacturer - Pacific Coachworks,Make - Elite Tango,Model - (unit 3028),Class - Travel Trailer,Sleeps - 8,Length - 28.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2012
"Toilet,Shower,Bathroom Sink",Standard,"32.3 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio,iPod Docking Station","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",44ft,"Santa Clarita, CA",The Ultimate Glamping Experience!,"$4,500",$500,"$2,500","Year - 2016,Manufacturer - Heartland,Make - Cyclone 3800,Class - Fifth Wheel,Sleeps - 12,Fresh water tank - 50.0 gal,Length - 44.0 ft",12,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2016
"Shower,Toilet,Bathroom Sink",Standard,"44.1 miles from Los Angeles, CA","AM/FM Radio,iPod Docking Station","Microwave,Kitchen Sink,Refrigerator,Range (Stove)",21.0ft,"Riverside, CA",2020 Forest River RV Wildwood X-Lite 191...,"$3,825",$300,$945,"Year - 2020,Manufacturer - Forest River RV,Make - Wildwood X-Lite,Model - 191SSXL,Class - Toy Hauler,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Length - 21.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2020
"Shower,Toilet,Bathroom Sink",Standard,"69.4 miles from Los Angeles, CA","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",26.0ft,"Murrieta, CA",2021 Forest River RV Cherokee Alpha Wolf...,"$2,999",$169,$999,"Year - 2021,Manufacturer - Forest River RV,Make - Cherokee Alpha Wolf,Model - 26DBH-L,Class - Travel Trailer,Sleeps - 10,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 2,Length - 26.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2021
"Shower,Bathroom Sink,Toilet",Standard,"23.4 miles from Los Angeles, CA","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",40ft,"Stanton, CA",1759 Discovery,,$399,"$2,693","Year - 2008,Manufacturer - Fleetwood,Make - Discovery,Class - Class A Motor Home,Sleeps - 8,Length - 40.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2008
"Shower,Bathroom Sink,Toilet",Standard,"23.4 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Range (Stove),Refrigerator,Kitchen Sink,Slide Out,Microwave",31ft,"Stanton, CA",1725 Grayhawk,,$199,"$1,293","Year - 2006,Manufacturer - Jayco,Make - Grayhawk,Class - Class C Motor Home,Sleeps - 7,Length - 31.0 ft",7,"Hot & Cold Water Supply,Roof Air Conditioning",Class C Motor Home,2006
"Shower,Bathroom Sink,Toilet",Standard,"23.4 miles from Los Angeles, CA","DVD Player,AM/FM Radio,TV,CD Player","Slide Out,Kitchen Sink,Microwave,Range (Stove),Refrigerator",39ft,"Stanton, CA",1662 Discovery,,$369,"$2,483","Year - 2006,Manufacturer - Fleetwood,Make - Discovery,Class - Class A Motor Home,Sleeps - 6,Length - 39.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2006
"Shower,Bathroom Sink,Toilet",Standard,"23.4 miles from Los Angeles, CA","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",32ft,"Stanton, CA",1660 Hurricane,,$249,"$1,645","Year - 2010,Class - Class A Motor Home,Sleeps - 8,Length - 32.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2010
"Shower,Toilet,Bathroom Sink",Standard,"23.4 miles from Los Angeles, CA","DVD Player,AM/FM Radio,TV,CD Player","Kitchen Sink,Microwave,Slide Out,Refrigerator,Range (Stove)",35ft,"Stanton, CA",1649 Tiffin Allegro,,$349,"$2,343","Year - 2009,Manufacturer - Tiffen,Make - Allegro,Class - Class A Motor Home,Sleeps - 8,Length - 35.0 ft",8,"Hot & Cold Water Supply,Roof Air Conditioning",Class A Motor Home,2009
"Shower,Toilet,Bathroom Sink",Standard,"23.4 miles from Los Angeles, CA","CD Player,TV,AM/FM Radio,DVD Player","Range (Stove),Kitchen Sink,Microwave,Slide Out",42ft,"Stanton, CA",1629 Monaco Dynasty,,$449,"$3,045","Year - 2006,Manufacturer - Monaco,Make - Dynasty,Class - Class A Motor Home,Sleeps - 4,Length - 42.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2006
"Shower,Bathroom Sink,Toilet",Standard,"23.4 miles from Los Angeles, CA","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",35ft,"Stanton, CA",1923 Chalet,,$259,"$1,715","Year - 2008,Class - Class A Motor Home,Sleeps - 8,Length - 35.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2008
"Shower,Toilet,Bathroom Sink",Standard,"23.4 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",40ft,"Stanton, CA",1901 Tradewinds,,$359,"$2,415","Year - 2006,Class - Class A Motor Home,Sleeps - 4,Length - 40.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2006
"Toilet,Bathroom Sink,Shower",Standard,"23.4 miles from Los Angeles, CA","CD Player,DVD Player,TV","Slide Out,Microwave,Range (Stove),Refrigerator,Kitchen Sink",26ft,"Stanton, CA",1863 Vista,,$199,"$1,293","Year - 2013,Manufacturer - Winnebago,Make - Vista,Class - Class A Motor Home,Sleeps - 4,Length - 26.0 ft",4,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2013
"Shower,Toilet,Bathroom Sink",Strict,"93.6 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",37.0ft,"Del Mar, CA",MEGA LARGE • TWO BEDROOMS • DELIVERY AVA...,,$239,,"Year - 2019,Manufacturer - Keystone RV,Make - Passport,Model - 3290BH Grand Touring,Class - Travel Trailer,Sleeps - 12,Total Number of Beds - 9,Slides - 3,Length - 37.0 ft,Height - 10.0 ft",12,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Bathroom Sink,Toilet",Standard,"31.4 miles from Los Angeles, CA","TV,DVD Player","Microwave,Refrigerator,Kitchen Sink",20ft,"Montclair, CA",2015 Riverside Rv Retro. 60's styling wi...,"$1,899",$99,$555,"Year - 2015,Manufacturer - Riverside RV,Make - Retro,Class - Travel Trailer,Sleeps - 4,Length - 20.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Toilet,Bathroom Sink",Standard,"56.6 miles from Los Angeles, CA","TV,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",20.0ft,"Oxnard, CA",Happy Travels :) - (*19 Pics.),"$2,500",$115,$720,"Year - 2017,Manufacturer - Forest River RV,Make - R Pod,Model - RP-180,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 1,Slides - 1,Length - 20.0 ft,Height - 9.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"40.6 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",24ft,"Norco, CA",Spend Unforgettable Memories!,"$2,000",$120,$600,"Year - 2017,Manufacturer - Dutchmen,Make - Coleman 244BHS,Class - Travel Trailer,Sleeps - 8,Fresh water tank - 60.0 gal,Length - 24.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Strict,"41.0 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",25ft,"Corona, CA",Brand New! Your Vacation Starts Here.,"$4,340",$165,"$1,085","Year - 2018,Manufacturer - Jayco,Make - Redhawk,Class - Class C Motor Home,Sleeps - 6,Fresh water tank - 47.0 gal,Length - 25.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
Shower,Standard,"23.4 miles from Los Angeles, CA","CD Player,TV","Slide Out,Microwave,Refrigerator,Range (Stove),Kitchen Sink",23ft,"Stanton, CA",1998 View,,$285,"$1,895","Year - 2011,Class - Class B Camping Van,Sleeps - 4,Length - 23.0 ft",4,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2011
"Shower,Bathroom Sink,Toilet",Standard,"34.1 miles from Los Angeles, CA","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",30.0ft,"Ontario, CA",Brand New 30ft ACE,,$424,,"Year - 2007,Manufacturer - Thor Motor Coach,Make - ACE,Model - (Unit 3096),Class - Class A Motor Home,Sleeps - 8,Length - 30.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2007
"Shower,Bathroom Sink,Toilet",Standard,"34.1 miles from Los Angeles, CA","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",29.0ft,"Ontario, CA",Travel Trailer- 3 day minimum,,$161,,"Year - 2007,Manufacturer - Holiday Rambler,Make - Savoy LX,Model - (Unit 3059),Class - Travel Trailer,Sleeps - 6,Length - 29.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2007
"Shower,Toilet,Bathroom Sink",Standard,"23.8 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",36.0ft,"San Dimas, CA",2013 Allegro Bay Open Road,"$5,865",$210,"$1,449","Year - 2013,Manufacturer - Tiffin Motorhomes,Make - Allegro,Model - 36 LA,Class - Class A Motor Home,Sleeps - 4,Total Number of Beds - 2,Slides - 2,Fresh water tank - 70.0 gal,Length - 36.0 ft,Height - 12.0 ft",4,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2013
"Shower,Toilet,Bathroom Sink",Flexible,"22.3 miles from Los Angeles, CA","AM/FM Radio,CD Player,iPod Docking Station,TV,DVD Player","Range (Stove),Microwave,Kitchen Sink,Refrigerator",32ft,"Calabasas, CA",2006 Ford E450,"$3,400",$139,$880,"Year - 2006,Manufacturer - Ford,Make - E450,Class - Class C Motor Home,Sleeps - 6,Length - 32.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2006
"Bathroom Sink,Toilet,Shower",Standard,"69.9 miles from Los Angeles, CA","CD Player,AM/FM Radio,DVD Player,TV","Range (Stove),Microwave,Kitchen Sink,Refrigerator",25.0ft,"Calimesa, CA",Vacation Dreams ,"$3,000",$120,$800,"Year - 2014,Manufacturer - Airstream RV,Make - Flying Cloud,Model - 25,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 4,Fresh water tank - 25.0 gal,Length - 25.0 ft,Height - 9.0 ft",4,"Hot & Cold Water Supply,Roof Air Conditioning,In Dash Air Conditioning",Travel Trailer,2014
"Shower,Toilet,Bathroom Sink",Standard,"49.0 miles from Los Angeles, CA","TV,CD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"Corona, CA","Retro Feel, Built Modern - Travel Traile...","$1,999",$99,$649,"Year - 2019,Manufacturer - Riverside RV,Make - Retro,Model - 285FK,Class - Travel Trailer,Sleeps - 5,Slides - 1,Length - 31.0 ft,Height - 10.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"34.4 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32ft,"Ontario, CA",2015 Genesis 28CA,"$3,290",$129,$813,"Year - 2015,Manufacturer - Genesis,Make - 28CA,Class - Toy Hauler,Sleeps - 8,Fresh water tank - 100.0 gal,Length - 32.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2015
"Shower,Toilet,Bathroom Sink",Standard,"34.9 miles from Los Angeles, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",30ft,"Simi Valley, CA",Desert Predator,"$3,000",$125,$850,"Year - 2007,Manufacturer - Spirit,Make - Predator,Class - Toy Hauler,Sleeps - 8,Length - 30.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2007
"Shower,Toilet,Bathroom Sink",Standard,"72.2 miles from Los Angeles, CA","TV,AM/FM Radio,DVD Player","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",30.0ft,"Temecula, CA",GLAMPING AT ITS BEST !!! BUNKHOUSE W/SLI...,,$99,,"Year - 2019,Manufacturer - Highland Ridge RV,Make - Open Range Conventional,Model - OT26BHS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 45.0 gal,Length - 30.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
